Departure_Date_Key,Arrival_Date_Key,Departure_Time_Key,Arrival_Time_Key,Origin_Airport_Key,Destination_Airport_Key,Airline_Key,Aircraft_Key,Departure_time,Distance_km,Delay_minutes,Passenger
2024-09-15,2024-09-16,15:00,03:06,NRT,DEN,NZ,1081,2024-09-15 15:00:00,9292.13,0,58
2020-10-25,2020-10-26,04:03,01:45,BCN,BNE,WS,1045,2020-10-25 04:03:00,16960.01,0,85
2024-02-22,2024-02-22,04:33,07:14,MIA,JFK,VS,1022,2024-02-22 04:33:00,1756.9,0,64
2020-03-18,2020-03-18,04:16,05:59,HGH,ICN,G3,1093,2020-03-18 04:16:00,975.67,0,176
2020-02-04,2020-02-05,12:22,04:53,BOS,CAN,NH,1058,2020-02-04 12:32:00,12689.75,10,217
2025-04-03,2025-04-03,06:49,13:33,YYZ,LAS,UX,1062,2025-04-03 09:09:00,3120.72,140,49
2020-01-07,2020-01-07,17:32,19:25,IAH,ATL,JJ,1032,2020-01-07 17:32:00,1107.07,0,42
2024-07-03,2024-07-04,22:11,15:15,MCO,PEK,MU,1045,2024-07-03 23:32:00,12175.19,81,77
2023-04-20,2023-04-21,14:58,02:50,CDG,LAX,WS,1070,2023-04-20 14:58:00,9102.74,0,271
2020-03-11,2020-03-12,20:28,07:56,IST,ORD,MS,1071,2020-03-11 20:28:00,8785.99,0,161
2020-11-11,2020-11-11,07:32,10:29,LAS,IAH,CA,1019,2020-11-11 07:32:00,1963.17,0,45
2022-08-24,2022-08-24,01:48,16:03,JFK,DXB,EY,1030,2022-08-24 01:48:00,11001.39,0,145
2025-08-16,2025-08-16,17:40,23:31,PVG,DEL,AA,1012,2025-08-16 17:40:00,4292.37,0,64
2020-06-19,2020-06-20,15:59,06:32,BKK,FCO,HG,1051,2020-06-19 18:57:00,8876.71,178,289
2025-05-05,2025-05-06,22:20,02:32,SFO,ORD,IB,1039,2025-05-05 22:20:00,2964.02,0,238
2023-10-04,2023-10-04,02:20,13:59,AMS,HGH,ET,1024,2023-10-04 02:20:00,8920.98,0,247
2023-07-09,2023-07-09,05:24,20:15,ATL,ICN,NH,1039,2023-07-09 05:24:00,11488.03,0,187
2021-11-01,2021-11-02,19:06,06:40,LHR,ICN,TG,1046,2021-11-01 19:06:00,8861.34,0,277
2024-01-20,2024-01-20,03:53,10:24,DOH,FRA,AM,1080,2024-01-20 04:10:00,4588.28,17,161
2020-07-25,2020-07-25,11:34,14:55,DOH,BOM,UL,1044,2020-07-25 11:34:00,2291.26,0,115
2025-03-30,2025-03-31,19:23,01:12,SFO,IAD,VN,1006,2025-03-30 19:51:00,3883.4,28,164
2020-08-26,2020-08-27,13:36,12:28,BOG,BKK,WS,1084,2020-08-26 13:36:00,17893.9,0,138
2025-05-07,2025-05-07,02:10,06:44,IAH,EWR,SV,1072,2025-05-07 03:26:00,2249.22,76,61
2022-09-05,2022-09-05,06:03,08:47,NRT,PVG,KE,1002,2022-09-05 06:03:00,1795.97,0,76
2024-08-06,2024-08-07,23:47,02:10,EWR,MCO,CZ,1059,2024-08-06 23:47:00,1510.14,0,316
2024-03-27,2024-03-28,08:49,00:09,JFK,PVG,BA,1020,2024-03-27 08:49:00,11873.35,0,250
2025-09-28,2025-09-28,04:24,06:15,SEA,SFO,SA,1083,2025-09-28 04:24:00,1092.94,0,213
2022-06-09,2022-06-10,23:13,10:41,PVG,MUC,MS,1025,2022-06-09 23:13:00,8778.29,0,103
2020-06-14,2020-06-14,09:09,14:09,JFK,LAS,EY,1005,2020-06-14 09:09:00,3609.32,0,379
2021-12-24,2021-12-24,11:40,17:17,SEA,MCO,UA,1064,2021-12-24 11:40:00,4104.64,0,475
2022-06-04,2022-06-04,00:50,03:55,HKG,ICN,IB,1010,2022-06-04 00:50:00,2068.28,0,123
2020-07-31,2020-07-31,12:22,14:29,FCO,AMS,SK,1078,2020-07-31 12:22:00,1296.86,0,66
2025-08-22,2025-08-22,04:56,20:29,SYD,DXB,AF,1033,2025-08-22 04:56:00,12043.42,0,219
2024-05-08,2024-05-09,17:08,08:19,TFU,YYZ,QF,1080,2024-05-08 17:08:00,11749.63,0,232
2022-12-05,2022-12-06,20:03,05:52,BCN,MCO,EY,1068,2022-12-05 20:03:00,7453.4,0,31
2024-07-08,2024-07-08,04:21,17:27,PHX,ICN,KE,1049,2024-07-08 04:21:00,10080.63,0,34
2024-04-26,2024-04-26,08:11,12:17,HND,CAN,VS,1063,2024-04-26 08:11:00,2884.76,0,310
2022-07-01,2022-07-01,09:55,13:40,DEN,JFK,SK,1020,2022-07-01 09:55:00,2610.01,0,201
2023-07-15,2023-07-15,11:58,14:38,HND,PVG,UL,1049,2023-07-15 11:58:00,1736.8,0,38
2021-08-21,2021-08-22,19:31,14:56,BCN,PER,SA,1041,2021-08-21 20:44:00,14165.45,73,63
2024-10-07,2024-10-08,13:44,07:01,BNE,IAH,LY,1091,2024-10-07 13:44:00,13434.55,0,46
2020-09-08,2020-09-09,21:48,04:46,LAS,ATL,UA,1099,2020-09-09 00:46:00,2804.88,178,33
2024-01-14,2024-01-14,03:02,04:08,BCN,MAD,IB,1019,2024-01-14 03:02:00,483.1,0,69
2024-04-17,2024-04-18,13:36,01:54,AMS,SEA,VN,1061,2024-04-17 15:37:00,7839.88,121,69
2020-11-19,2020-11-20,13:20,05:02,PVG,IAH,BT,1080,2020-11-19 13:20:00,12166.05,0,227
2022-12-08,2022-12-09,18:29,06:17,DXB,PER,QR,1012,2022-12-08 18:29:00,9041.46,0,66
2024-09-13,2024-09-13,04:43,21:33,ORD,MNL,MH,1074,2024-09-13 04:43:00,13070.01,0,199
2023-10-22,2023-10-22,12:41,19:11,BOG,IAH,ET,1071,2023-10-22 14:13:00,3585.12,92,183
2022-08-15,2022-08-16,21:33,14:19,SFO,DXB,OZ,1004,2022-08-15 21:33:00,13019.79,0,38
2024-05-13,2024-05-13,07:50,11:44,BKK,HGH,AF,1036,2024-05-13 07:50:00,2730.71,0,158
2023-09-06,2023-09-06,02:21,13:32,MUC,DFW,CZ,1047,2023-09-06 02:21:00,8556.2,0,279
2025-10-20,2025-10-20,12:38,13:10,SZX,HKG,CZ,1089,2025-10-20 12:38:00,38.47,0,296
2022-01-02,2022-01-02,10:37,20:22,MAD,BOS,VY,1015,2022-01-02 13:02:00,5473.01,145,95
2020-05-24,2020-05-24,11:01,13:10,PHX,SFO,TG,1021,2020-05-24 11:22:00,1046.64,21,189
2025-08-14,2025-08-14,06:01,21:40,SZX,MAD,MU,1075,2025-08-14 08:05:00,10471.54,124,97
2021-04-14,2021-04-14,10:42,20:23,CLT,MUC,UX,1059,2021-04-14 10:42:00,7350.67,0,247
2024-10-02,2024-10-02,00:01,03:37,MCO,DEN,SK,1024,2024-10-02 00:01:00,2486.1,0,213
2025-01-29,2025-01-29,05:04,18:19,LAX,FCO,WS,1017,2025-01-29 05:04:00,10203.17,0,268
2021-08-01,2021-08-01,06:19,20:01,GRU,FCO,FR,1075,2021-08-01 07:44:00,9432.59,85,119
2022-10-03,2022-10-03,01:13,03:00,CAN,HGH,MU,1099,2022-10-03 01:13:00,1038.87,0,27
2025-02-05,2025-02-06,18:26,06:29,SZX,FCO,QF,1099,2025-02-05 18:26:00,9250.46,0,29
2023-12-02,2023-12-02,01:44,09:35,FRA,BOS,EK,1029,2023-12-02 01:44:00,5888.76,0,75
2022-06-19,2022-06-19,03:52,15:13,PHX,AMS,NZ,1035,2022-06-19 03:52:00,8684.34,0,55
2022-05-13,2022-05-14,13:12,00:01,FRA,DFW,LA,1032,2022-05-13 13:12:00,8257.28,0,41
2022-04-27,2022-04-28,20:40,01:16,DEN,EWR,NZ,1034,2022-04-27 21:33:00,2576.16,53,188
2023-08-25,2023-08-26,12:26,05:27,HKG,LAX,WS,1089,2023-08-25 14:23:00,11664.33,117,233
2022-10-08,2022-10-08,11:42,13:43,MCO,IAD,UL,1013,2022-10-08 11:42:00,1222.7,0,282
2022-05-09,2022-05-10,23:32,02:51,ATL,MCO,QF,1090,2022-05-10 01:33:00,650.97,121,198
2020-04-03,2020-04-03,06:50,10:13,ORD,PHX,AA,1021,2020-04-03 06:50:00,2312.58,0,160
2024-10-20,2024-10-21,20:07,00:16,ATL,LAS,MH,1019,2024-10-20 20:16:00,2804.88,9,70
2021-11-12,2021-11-12,17:01,19:41,HGH,SZX,SV,1032,2021-11-12 17:51:00,1071.08,50,34
2024-06-26,2024-06-27,21:57,10:01,LHR,HGH,UX,1005,2024-06-26 21:57:00,9256.2,0,281
2021-02-06,2021-02-06,06:40,13:04,ICN,BKK,CA,1049,2021-02-06 08:00:00,3666.37,80,33
2021-12-10,2021-12-11,09:08,09:00,PER,BOS,FR,1030,2021-12-10 09:08:00,18702.42,0,150
2021-11-04,2021-11-05,13:41,05:01,DXB,CLT,FJ,1042,2021-11-04 13:41:00,11870.71,0,50
2024-11-05,2024-11-05,07:21,17:56,CDG,IAH,BT,1087,2024-11-05 07:21:00,8070.59,0,278
2024-05-28,2024-05-29,15:31,06:12,IAD,DXB,DL,1070,2024-05-28 15:31:00,11354.64,0,260
2021-08-04,2021-08-05,13:20,05:18,SYD,DOH,AF,1014,2021-08-04 13:20:00,12374.65,0,452
2020-11-18,2020-11-19,20:53,18:03,LHR,BNE,SA,1081,2020-11-18 20:53:00,16542.93,0,64
2023-12-29,2023-12-29,14:14,15:40,CLT,MCO,TG,1007,2023-12-29 14:14:00,755.0,0,106
2022-11-25,2022-11-26,22:12,17:52,EWR,SIN,KE,1027,2022-11-25 22:12:00,15335.21,0,262
2024-12-20,2024-12-21,04:37,05:41,ATL,PER,LH,1017,2024-12-20 06:34:00,18102.42,117,215
2020-06-21,2020-06-21,13:01,18:30,LAX,ATL,AC,1026,2020-06-21 14:06:00,3125.8,65,105
2022-10-21,2022-10-21,06:24,23:08,IAD,CAN,VS,1036,2022-10-21 06:24:00,12992.73,0,159
2021-06-13,2021-06-13,02:39,10:34,DEL,FCO,VN,1019,2021-06-13 02:39:00,5933.4,0,46
2024-04-30,2024-05-01,12:22,03:24,DEL,YYZ,LH,1008,2024-04-30 12:22:00,11639.97,0,155
2023-11-12,2023-11-12,10:59,11:51,KUL,SIN,LA,1053,2023-11-12 10:59:00,296.49,0,65
2022-06-20,2022-06-20,06:43,12:55,IST,DEL,LH,1062,2022-06-20 06:43:00,4567.33,0,47
2020-07-09,2020-07-09,01:43,06:48,IAD,LAX,EY,1054,2020-07-09 01:43:00,3673.98,0,45
2025-02-20,2025-02-20,13:03,21:46,GRU,MIA,AM,1034,2025-02-20 13:03:00,6573.61,0,182
2024-01-12,2024-01-12,10:10,19:27,BOM,BCN,SV,1057,2024-01-12 10:10:00,7037.36,0,90
2023-12-28,2023-12-28,11:40,18:51,SIN,NRT,EY,1024,2023-12-28 11:40:00,5357.55,0,235
2025-11-11,2025-11-12,20:39,00:35,DEN,MIA,OZ,1020,2025-11-11 20:39:00,2748.54,0,246
2022-03-21,2022-03-21,03:03,17:29,HND,IAH,AM,1091,2022-03-21 03:35:00,10725.14,32,40
2025-05-30,2025-05-30,08:02,13:32,IAD,PHX,NZ,1066,2025-05-30 09:07:00,3141.04,65,266
2021-04-25,2021-04-25,01:38,12:52,MUC,MIA,VY,1084,2021-04-25 02:19:00,8042.69,41,140
2025-09-12,2025-09-13,21:21,15:31,BOM,DFW,KL,1054,2025-09-12 21:21:00,14135.57,0,39
2023-09-01,2023-09-02,22:02,15:23,DXB,MCO,KL,1006,2023-09-01 23:19:00,12459.75,77,181
2022-04-28,2022-04-28,04:39,18:49,HND,YYZ,G3,1040,2022-04-28 05:24:00,10346.35,45,255
2024-07-06,2024-07-06,07:26,22:37,DEL,JFK,AM,1031,2024-07-06 07:26:00,11755.25,0,85
2022-05-18,2022-05-18,04:10,17:21,BOM,SYD,AM,1034,2022-05-18 04:10:00,10158.55,0,158
2020-12-09,2020-12-09,09:40,22:37,ICN,MAD,AM,1020,2020-12-09 09:40:00,9963.4,0,311
2020-09-11,2020-09-12,12:56,10:25,BOG,CAN,KL,1011,2020-09-11 12:56:00,16788.38,0,81
2025-01-09,2025-01-10,22:41,10:02,SIN,IST,CZ,1049,2025-01-09 22:41:00,8680.14,0,39
2020-04-05,2020-04-06,18:11,03:00,ORD,CDG,BA,1070,2020-04-05 18:11:00,6664.73,0,212
2020-08-11,2020-08-11,05:01,13:03,PER,HKG,U2,1033,2020-08-11 05:01:00,6036.07,0,244
2022-10-30,2022-10-30,07:51,17:02,MAD,ATL,MH,1033,2022-10-30 07:51:00,6959.85,0,233
2022-07-25,2022-07-25,08:28,10:10,ORD,CLT,BA,1033,2022-07-25 08:28:00,964.35,0,211
2023-07-31,2023-07-31,05:46,17:57,HND,MUC,NZ,1069,2023-07-31 05:46:00,9358.88,0,48
2025-10-21,2025-10-22,16:15,07:55,ICN,MCO,NH,1079,2025-10-21 16:15:00,12137.93,0,93
2020-12-16,2020-12-16,12:33,20:31,DXB,KUL,WS,1004,2020-12-16 13:05:00,5549.01,32,45
2023-11-04,2023-11-05,21:45,02:32,SFO,ATL,NH,1061,2023-11-04 21:45:00,3434.95,0,74
2024-07-29,2024-07-29,10:44,20:51,LHR,SEA,JL,1002,2024-07-29 10:44:00,7702.34,0,71
2021-03-08,2021-03-09,20:16,12:02,CAN,MAD,PK,1028,2021-03-08 22:34:00,10374.47,138,85
2024-08-09,2024-08-09,07:16,18:23,YYZ,FRA,PK,1075,2024-08-09 09:58:00,6342.81,162,86
2023-08-10,2023-08-11,20:55,05:14,MNL,SYD,LH,1013,2023-08-10 20:55:00,6262.17,0,416
2020-11-01,2020-11-01,18:46,23:13,PHX,MIA,LH,1025,2020-11-01 18:46:00,3168.14,0,81
2021-07-10,2021-07-11,16:34,03:58,BCN,SEA,CA,1099,2021-07-10 16:34:00,8729.77,0,34
2021-05-07,2021-05-08,17:46,10:54,LAS,BKK,MS,1096,2021-05-07 17:46:00,13318.55,0,417
2022-08-26,2022-08-27,21:10,10:34,DFW,NRT,MS,1083,2022-08-26 21:10:00,10320.97,0,190
2022-07-20,2022-07-21,04:09,04:01,PER,BOS,EK,1024,2022-07-20 04:09:00,18702.42,0,255
2025-10-03,2025-10-03,05:08,21:24,TFU,DFW,AM,1049,2025-10-03 05:08:00,12615.7,0,41
2025-07-26,2025-07-27,19:13,04:43,LHR,BOM,JL,1042,2025-07-26 19:13:00,7212.53,0,68
2022-09-07,2022-09-08,08:21,01:36,MIA,HGH,KE,1088,2022-09-07 08:21:00,13405.45,0,100
2022-10-26,2022-10-27,16:21,11:50,IAD,BNE,OZ,1011,2022-10-26 16:21:00,15199.68,0,75
2024-03-01,2024-03-01,02:29,08:21,MUC,DOH,AZ,1044,2024-03-01 02:29:00,4301.91,0,116
2022-07-13,2022-07-13,19:06,21:02,EWR,ORD,MU,1038,2022-07-13 19:06:00,1154.23,0,87
2022-09-17,2022-09-18,15:04,00:59,BNE,MNL,SU,1075,2022-09-17 17:14:00,5803.66,130,75
2024-05-04,2024-05-04,10:31,12:04,BCN,FCO,AF,1091,2024-05-04 10:31:00,846.47,0,45
2021-03-16,2021-03-16,02:41,16:42,PVG,BCN,QF,1013,2021-03-16 03:53:00,9864.16,72,412
2020-06-25,2020-06-25,00:03,11:54,IST,PEK,AZ,1038,2020-06-25 02:35:00,7062.61,152,82
2024-09-16,2024-09-16,08:04,11:58,HGH,BKK,UX,1063,2024-09-16 08:04:00,2730.71,0,397
2021-05-30,2021-05-30,05:59,14:49,IST,TFU,FR,1050,2021-05-30 05:59:00,6676.84,0,174
2025-07-28,2025-07-29,23:04,06:19,KUL,NRT,JL,1079,2025-07-28 23:04:00,5409.94,0,80
2025-02-01,2025-02-02,17:54,11:33,BOS,BKK,SV,1007,2025-02-01 17:54:00,13725.24,0,97
2020-07-05,2020-07-05,01:40,11:01,YYZ,FCO,SU,1065,2020-07-05 01:40:00,7085.21,0,68
2022-05-16,2022-05-16,05:06,07:30,JFK,MCO,SA,1086,2022-05-16 05:06:00,1521.35,0,144
2022-03-14,2022-03-15,12:20,08:03,KUL,IAD,SU,1002,2022-03-14 12:20:00,15377.61,0,56
2022-09-11,2022-09-12,23:24,02:45,BOM,DOH,BA,1015,2022-09-11 23:24:00,2291.26,0,77
2025-09-20,2025-09-21,15:58,10:40,DEN,KUL,WS,1084,2025-09-20 15:58:00,14567.84,0,198
2023-07-04,2023-07-05,16:58,16:25,GRU,MNL,HG,1084,2023-07-04 16:58:00,18369.02,0,135
2020-02-27,2020-02-27,00:04,16:07,HGH,ATL,LY,1012,2020-02-27 00:04:00,12447.21,0,66
2024-05-03,2024-05-03,11:15,17:55,SYD,PER,PK,1017,2024-05-03 13:20:00,3277.1,125,255
2023-04-18,2023-04-19,09:02,02:17,HKG,EWR,BT,1079,2023-04-18 09:35:00,12960.23,33,93
2022-08-16,2022-08-16,07:00,19:57,DEN,ICN,OZ,1047,2022-08-16 07:00:00,9961.35,0,306
2023-02-11,2023-02-12,13:36,06:03,BOS,SZX,SA,1014,2023-02-11 13:36:00,12769.93,0,458
2025-03-31,2025-03-31,02:35,19:19,SFO,DOH,TK,1016,2025-03-31 02:35:00,12993.38,0,231
2020-07-06,2020-07-07,05:23,06:01,BOG,SIN,NH,1085,2020-07-06 05:23:00,19309.58,0,68
2022-03-30,2022-03-31,17:32,08:59,IAD,PVG,G3,1079,2022-03-30 17:32:00,11969.81,0,115
2024-09-06,2024-09-07,19:15,07:46,MUC,LAX,BA,1067,2024-09-06 19:15:00,9615.91,0,319
2021-09-04,2021-09-05,14:22,05:26,LAX,HKG,LH,1001,2021-09-04 14:22:00,11664.33,0,299
2025-02-03,2025-02-03,19:16,20:30,CDG,FRA,MS,1063,2025-02-03 19:27:00,448.78,11,344
2024-05-24,2024-05-24,08:37,20:49,HND,FRA,KE,1015,2024-05-24 08:37:00,9361.07,0,77
2024-09-28,2024-09-29,17:54,11:22,GRU,PER,NZ,1041,2024-09-28 17:54:00,13580.74,0,66
2023-12-31,2024-01-01,12:33,04:09,EWR,TFU,MU,1068,2023-12-31 12:33:00,12088.38,0,37
2024-05-26,2024-05-26,09:39,14:41,HGH,KUL,AC,1011,2024-05-26 09:39:00,3637.23,0,92
2022-09-13,2022-09-13,17:39,21:58,PVG,NRT,KE,1038,2022-09-13 19:14:00,1795.97,95,93
2022-09-25,2022-09-25,04:11,12:35,SZX,BOM,AZ,1093,2022-09-25 06:46:00,4259.44,155,185
2021-10-24,2021-10-24,06:13,07:54,ATL,MIA,G3,1088,2021-10-24 06:13:00,959.32,0,102
2022-01-23,2022-01-24,12:45,04:11,CAN,DEN,LH,1021,2022-01-23 12:45:00,11955.22,0,159
2021-04-16,2021-04-17,22:07,13:59,PVG,ATL,UL,1030,2021-04-16 22:07:00,12303.4,0,223
2021-07-06,2021-07-06,09:44,20:01,AMS,SEA,OZ,1030,2021-07-06 09:44:00,7839.88,0,213
2021-10-27,2021-10-28,12:20,00:14,FCO,SEA,UL,1014,2021-10-27 12:20:00,9129.42,0,414
2022-05-13,2022-05-14,22:15,09:25,ATL,CDG,HG,1057,2022-05-14 00:06:00,7055.38,111,100
2020-04-30,2020-04-30,14:00,16:01,JFK,ATL,G3,1002,2020-04-30 14:00:00,1221.92,0,66
2020-03-23,2020-03-23,13:40,23:22,BCN,ATL,LA,1042,2020-03-23 13:40:00,7360.2,0,79
2024-04-24,2024-04-24,08:19,16:52,DXB,PVG,TG,1035,2024-04-24 08:19:00,6448.57,0,56
2022-04-07,2022-04-08,13:36,03:23,HGH,LAS,NZ,1050,2022-04-07 13:36:00,10632.96,0,165
2024-07-09,2024-07-10,11:26,08:19,MUC,SYD,LH,1001,2024-07-09 11:26:00,16311.51,0,253
2020-11-06,2020-11-06,07:16,16:31,FRA,DXB,OZ,1072,2020-11-06 09:58:00,4843.98,162,43
2020-11-23,2020-11-24,18:54,03:38,MAD,CLT,AZ,1076,2020-11-23 18:54:00,6595.92,0,105
2020-12-17,2020-12-17,00:07,11:16,FRA,ORD,LA,1025,2020-12-17 02:04:00,6970.77,117,118
2024-12-07,2024-12-07,07:28,18:44,LHR,SFO,FR,1093,2024-12-07 07:28:00,8616.39,0,168
2025-06-29,2025-06-30,08:50,02:26,MNL,EWR,AM,1080,2025-06-29 08:50:00,13680.32,0,203
2021-12-17,2021-12-17,21:35,22:53,MCO,ATL,JL,1022,2021-12-17 21:35:00,650.97,0,58
2025-11-08,2025-11-09,19:40,06:11,JFK,IST,ET,1085,2025-11-08 19:40:00,8025.84,0,58
2022-05-25,2022-05-25,01:21,15:00,BCN,PHX,BT,1089,2022-05-25 02:52:00,9319.76,91,243
2023-11-11,2023-11-11,04:18,20:40,BOM,EWR,MH,1029,2023-11-11 04:30:00,12546.39,12,111
2020-06-29,2020-06-29,05:02,18:06,BOM,BNE,MU,1043,2020-06-29 05:02:00,10060.47,0,152
2020-02-24,2020-02-25,17:04,02:41,BNE,PVG,LH,1089,2020-02-24 17:04:00,7306.27,0,184
2021-12-16,2021-12-16,10:01,11:11,SFO,LAX,SV,1035,2021-12-16 10:01:00,543.66,0,50
2024-10-11,2024-10-11,01:17,18:01,CAN,IAD,EK,1093,2024-10-11 01:17:00,12992.73,0,196
2024-07-25,2024-07-25,04:11,22:29,KUL,LAS,TK,1033,2024-07-25 04:11:00,14248.87,0,211
2020-10-03,2020-10-04,16:24,09:12,DOH,LAS,OZ,1010,2020-10-03 16:24:00,13052.34,0,126
2020-09-03,2020-09-03,16:49,23:55,SEA,JFK,SV,1008,2020-09-03 18:34:00,3886.59,105,160
2023-01-09,2023-01-10,11:40,02:59,GRU,DOH,WS,1098,2023-01-09 11:40:00,11858.34,0,77
2022-12-05,2022-12-05,00:00,10:58,IAD,IST,VY,1087,2022-12-05 00:00:00,8386.48,0,373
2022-08-28,2022-08-28,01:55,04:03,SZX,TFU,AF,1059,2022-08-28 01:55:00,1309.47,0,241
2020-06-22,2020-06-22,11:04,12:53,CDG,MAD,TG,1064,2020-06-22 11:04:00,1061.65,0,381
2024-07-30,2024-07-30,09:18,16:06,PHX,BOG,VS,1066,2024-07-30 09:18:00,5051.58,0,289
2023-10-27,2023-10-28,09:07,00:38,ORD,DEL,LY,1088,2023-10-27 09:07:00,12022.86,0,70
2022-04-10,2022-04-11,16:34,08:35,AMS,SIN,VS,1072,2022-04-10 18:57:00,10512.16,143,62
2021-10-07,2021-10-08,22:38,01:44,PEK,HND,U2,1050,2021-10-07 22:38:00,2090.77,0,151
2022-10-26,2022-10-26,09:35,19:11,BNE,HGH,TK,1073,2022-10-26 09:35:00,7287.76,0,148
2025-10-17,2025-10-17,10:48,14:51,CLT,PHX,NH,1073,2025-10-17 10:48:00,2847.93,0,118
2024-11-07,2024-11-07,12:39,19:21,DOH,CDG,WY,1001,2024-11-07 12:39:00,4969.26,0,201
2023-02-16,2023-02-16,04:18,15:46,IST,ORD,FJ,1066,2023-02-16 04:18:00,8785.99,0,237
2025-05-24,2025-05-25,10:05,00:37,FCO,LAX,WY,1089,2025-05-24 11:22:00,10203.17,77,216
2025-06-14,2025-06-14,13:58,20:55,AMS,DXB,SK,1040,2025-06-14 13:58:00,5168.46,0,230
2022-10-11,2022-10-12,22:56,03:18,KUL,TFU,AC,1091,2022-10-11 22:56:00,3104.79,0,46
2021-06-09,2021-06-09,07:41,10:40,HKG,PEK,CA,1033,2021-06-09 07:41:00,1992.3,0,278
2022-08-14,2022-08-14,08:08,11:57,FRA,CDG,MS,1075,2022-08-14 10:54:00,448.78,166,85
2023-02-19,2023-02-19,09:50,22:24,HKG,CDG,NZ,1096,2023-02-19 09:55:00,9590.66,5,359
2023-11-08,2023-11-09,19:10,09:04,HND,IAH,AA,1041,2023-11-08 19:10:00,10725.14,0,45
2020-12-19,2020-12-19,05:53,14:37,MAD,CLT,VY,1077,2020-12-19 05:53:00,6595.92,0,269
2021-11-18,2021-11-19,14:24,14:00,NRT,GRU,MH,1073,2021-11-18 14:24:00,18492.32,0,148
2022-02-27,2022-02-28,20:27,01:11,BOG,ATL,LA,1043,2022-02-27 20:27:00,3389.13,0,175
2021-07-29,2021-07-30,08:43,06:02,SIN,MCO,WY,1080,2021-07-29 08:43:00,16654.1,0,208
2025-05-14,2025-05-15,19:48,08:17,CDG,HKG,ET,1036,2025-05-14 19:48:00,9590.66,0,159
2024-11-02,2024-11-02,04:58,16:29,SZX,IST,AF,1079,2024-11-02 06:01:00,7977.14,63,94
2025-03-24,2025-03-25,22:25,08:57,MAD,IAH,LY,1057,2025-03-24 22:25:00,8037.72,0,83
2024-10-29,2024-10-30,22:02,08:18,HND,BNE,NZ,1058,2024-10-29 22:53:00,7136.55,51,221
2025-07-25,2025-07-26,14:33,05:47,CAN,SFO,BA,1028,2025-07-25 15:27:00,11079.96,54,81
2023-11-25,2023-11-26,11:26,06:09,CLT,BKK,NH,1051,2023-11-25 11:26:00,14574.28,0,272
2025-05-17,2025-05-17,10:22,13:58,LHR,IST,CA,1011,2025-05-17 10:22:00,2487.41,0,96
2024-05-21,2024-05-21,07:03,14:33,BOG,LAX,BA,1056,2024-05-21 07:03:00,5600.3,0,185
2021-12-09,2021-12-09,03:24,10:54,DXB,BKK,MU,1033,2021-12-09 04:17:00,4903.52,53,225
2021-02-22,2021-02-23,13:53,04:34,ICN,IAH,EY,1082,2021-02-22 13:53:00,11346.88,0,39
2023-12-28,2023-12-28,00:52,19:23,BOG,BNE,IB,1034,2023-12-28 00:52:00,14417.66,0,183
2025-02-18,2025-02-19,21:32,03:10,HKG,KUL,SV,1028,2025-02-18 23:30:00,2543.24,118,79
2024-11-11,2024-11-11,05:30,11:00,EWR,BOG,AM,1008,2024-11-11 05:30:00,4001.67,0,193
2022-03-02,2022-03-02,14:32,21:27,MNL,BOM,SU,1062,2022-03-02 14:32:00,5135.84,0,58
2020-07-22,2020-07-22,05:00,21:01,CAN,ORD,AC,1011,2020-07-22 05:00:00,12426.37,0,94
2020-08-01,2020-08-01,02:20,17:16,SFO,FCO,OZ,1080,2020-08-01 04:12:00,10057.53,112,188
2020-11-13,2020-11-14,18:47,05:03,SYD,HND,PK,1095,2020-11-13 18:47:00,7817.13,0,84
2024-03-29,2024-03-29,05:32,15:34,DFW,LHR,UA,1023,2024-03-29 05:32:00,7627.64,0,128
2022-09-23,2022-09-24,18:59,14:54,BOM,BOG,LY,1049,2022-09-23 18:59:00,15539.33,0,41
2024-04-06,2024-04-06,07:10,09:36,IAH,MIA,LH,1098,2024-04-06 07:10:00,1549.36,0,119
2024-12-11,2024-12-11,03:24,17:34,DEN,HGH,KE,1063,2024-12-11 03:24:00,10937.01,0,336
2022-08-16,2022-08-17,12:11,03:39,DXB,BNE,MH,1080,2022-08-16 12:11:00,11979.13,0,147
2021-02-23,2021-02-24,21:08,06:02,DEL,LHR,AA,1019,2021-02-23 21:08:00,6731.39,0,59
2022-01-17,2022-01-17,08:28,14:42,BKK,HND,MS,1024,2022-01-17 08:28:00,4588.37,0,233
2023-05-17,2023-05-18,15:51,01:07,MCO,MAD,CZ,1056,2023-05-17 15:51:00,7025.31,0,154
2022-10-26,2022-10-26,11:30,18:42,DXB,MUC,WY,1087,2022-10-26 12:30:00,4564.07,60,326
2025-03-29,2025-03-29,10:32,23:52,MAD,PVG,IB,1003,2025-03-29 10:32:00,10268.23,0,61
2021-07-02,2021-07-02,02:04,14:43,BCN,LAX,VN,1088,2021-07-02 02:08:00,9674.63,4,87
2025-05-06,2025-05-07,15:34,03:04,BCN,PEK,SK,1011,2025-05-06 15:34:00,8813.29,0,94
2023-08-28,2023-08-28,07:24,19:37,ICN,CDG,LY,1074,2023-08-28 07:58:00,8927.29,34,164
2020-09-07,2020-09-08,04:36,02:46,BNE,MUC,BA,1044,2020-09-07 06:19:00,15962.43,103,105
